Date,Open,High,Low,Close,Volume
03/06/2025,"3,568.00","3,608.95","3,536.15","3,599.70","52,086"
03/05/2025,"3,529.95","3,598.00","3,521.10","3,549.35","50,343"
03/04/2025,"3,483.95","3,549.90","3,463.80","3,532.65","68,643"
03/03/2025,"3,499.85","3,523.95","3,475.00","3,496.55","90,088"
02/28/2025,"3,588.80","3,599.00","3,457.35","3,483.90","95,141"
02/27/2025,"3,628.95","3,637.95","3,600.00","3,612.35","58,527"
02/25/2025,"3,639.95","3,657.95","3,621.60","3,631.10","209,408"
02/24/2025,"3,767.35","3,767.35","3,670.65","3,674.90","276,198"
02/21/2025,"3,781.20","3,816.60","3,775.00","3,785.75","89,843"
02/20/2025,"3,779.00","3,789.50","3,755.00","3,777.95","45,355"
02/19/2025,"3,872.00","3,873.20","3,767.50","3,781.35","163,847"
02/18/2025,"3,903.40","3,924.60","3,861.00","3,869.45","55,205"
02/17/2025,"3,900.00","3,934.55","3,860.00","3,903.40","126,487"
02/14/2025,"3,925.00","3,948.00","3,900.60","3,932.75","88,802"
02/13/2025,"3,955.00","3,977.95","3,903.35","3,909.10","38,697"
02/12/2025,"3,966.05","4,020.00","3,941.30","3,950.20","70,639"
02/11/2025,"4,029.80","4,040.85","3,955.60","3,964.40","73,609"
02/10/2025,"4,049.95","4,051.95","4,014.05","4,035.50","91,371"
02/07/2025,"4,060.15","4,091.90","4,009.05","4,029.35","22,001"
02/06/2025,"4,095.45","4,135.00","4,052.70","4,082.70","40,965"
02/05/2025,"4,161.00","4,161.00","4,075.90","4,090.75","32,703"
02/04/2025,"4,089.20","4,120.00","4,065.00","4,113.70","75,645"
02/03/2025,"4,030.00","4,076.00","3,999.00","4,067.30","32,307"
01/31/2025,"4,102.50","4,127.85","4,088.35","4,109.00","45,628"
01/30/2025,"4,098.00","4,129.80","4,060.60","4,102.45","47,369"
01/29/2025,"4,057.25","4,106.00","4,055.00","4,096.35","39,893"
01/28/2025,"4,065.10","4,101.95","4,029.55","4,036.45","74,127"
01/27/2025,"4,105.45","4,155.00","4,041.55","4,066.20","31,079"
01/24/2025,"4,100.00","4,177.70","4,100.00","4,151.30","40,081"
01/23/2025,"4,154.05","4,190.95","4,141.80","4,145.70","20,614"
01/22/2025,"4,062.05","4,163.00","4,051.35","4,154.00","62,430"
01/21/2025,"4,098.00","4,112.70","4,029.20","4,034.35","169,326"
01/20/2025,"4,132.15","4,149.45","4,068.35","4,076.95","38,280"
01/17/2025,"4,165.00","4,165.00","4,100.50","4,125.70","41,873"
01/16/2025,"4,270.00","4,290.00","4,192.25","4,208.10","60,642"
01/15/2025,"4,223.75","4,254.40","4,208.00","4,248.55","142,598"
01/14/2025,"4,280.10","4,315.95","4,218.40","4,233.75","228,749"
01/13/2025,"4,249.95","4,321.65","4,224.65","4,291.80","129,611"
01/10/2025,"4,200.00","4,296.80","4,172.15","4,265.55","221,040"
01/09/2025,"4,105.90","4,136.90","4,025.45","4,036.65","72,625"
01/08/2025,"4,044.55","4,125.95","4,017.05","4,107.50","58,204"
01/07/2025,"4,106.00","4,136.90","4,011.25","4,028.20","97,931"
01/06/2025,"4,105.00","4,149.25","4,064.70","4,094.70","64,713"
01/03/2025,"4,180.05","4,180.05","4,091.00","4,099.25","161,332"
01/02/2025,"4,124.95","4,203.50","4,098.00","4,184.25","80,295"
01/01/2025,"4,100.00","4,134.65","4,088.00","4,112.80","29,165"
12/31/2024,"4,123.55","4,133.35","4,034.00","4,097.20","49,909"
12/30/2024,"4,174.90","4,199.00","4,112.00","4,158.95","34,498"
12/27/2024,"4,162.00","4,180.50","4,149.00","4,167.95","46,264"
12/26/2024,"4,176.00","4,192.30","4,142.35","4,168.60","28,724"
12/24/2024,"4,159.95","4,217.30","4,158.05","4,180.65","38,839"
12/23/2024,"4,199.00","4,215.35","4,115.00","4,156.80","59,196"
12/20/2024,"4,310.10","4,381.95","4,152.95","4,168.05","125,781"
12/19/2024,"4,283.85","4,362.90","4,262.40","4,271.50","55,639"
12/18/2024,"4,324.35","4,360.00","4,295.95","4,348.20","23,020"
12/17/2024,"4,415.90","4,430.45","4,318.00","4,324.40","53,684"
12/16/2024,"4,424.10","4,473.00","4,398.75","4,415.90","34,329"
12/13/2024,"4,449.00","4,493.80","4,394.70","4,473.60","184,505"
12/12/2024,"4,444.95","4,484.95","4,427.00","4,456.95","99,704"
12/11/2024,"4,438.50","4,449.90","4,407.60","4,427.55","38,019"
12/10/2024,"4,446.95","4,494.00","4,414.50","4,431.95","40,964"
12/09/2024,"4,424.00","4,470.00","4,416.45","4,452.05","81,719"
12/06/2024,"4,450.00","4,463.10","4,413.00","4,446.50","116,291"
12/05/2024,"4,365.00","4,488.00","4,360.20","4,459.25","183,703"
12/04/2024,"4,319.90","4,386.40","4,294.20","4,355.10","38,270"
12/03/2024,"4,300.00","4,325.50","4,266.55","4,301.45","30,653"
12/02/2024,"4,264.95","4,287.00","4,230.00","4,272.95","40,342"
11/29/2024,"4,219.95","4,298.00","4,196.00","4,273.55","121,945"
11/28/2024,"4,327.95","4,340.10","4,234.00","4,248.05","46,853"
11/27/2024,"4,351.85","4,377.00","4,323.15","4,332.10","33,790"
11/26/2024,"4,286.85","4,364.55","4,286.85","4,351.85","75,212"
11/25/2024,"4,293.95","4,328.00","4,253.90","4,315.10","114,861"
11/22/2024,"4,079.70","4,254.50","4,053.60","4,245.75","228,392"
11/21/2024,"4,089.95","4,090.00","4,025.00","4,077.25","77,479"
11/19/2024,"4,028.85","4,131.00","4,015.85","4,039.30","55,789"
11/18/2024,"4,215.00","4,215.00","3,990.65","4,019.50","96,670"
11/14/2024,"4,131.80","4,160.35","4,115.90","4,146.15","150,903"
11/13/2024,"4,186.75","4,195.00","4,131.00","4,149.05","22,090"
11/12/2024,"4,200.15","4,214.00","4,165.00","4,195.95","27,766"
11/11/2024,"4,134.95","4,233.85","4,119.00","4,195.05","37,213"
11/08/2024,"4,158.95","4,169.15","4,119.70","4,145.00","114,003"
11/07/2024,"4,184.00","4,205.25","4,085.05","4,149.40","44,655"
11/06/2024,"4,000.05","4,149.80","3,977.00","4,138.80","426,912"
11/05/2024,"3,950.00","3,985.50","3,947.35","3,971.75","26,841"
11/04/2024,"3,969.95","3,986.25","3,915.00","3,962.40","69,842"
11/01/2024,"3,992.95","3,996.00","3,979.75","3,985.40","17,194"
10/31/2024,"4,058.45","4,079.95","3,959.00","3,971.25","417,913"
10/30/2024,"4,099.95","4,107.80","4,061.05","4,085.60","39,289"
10/29/2024,"4,090.05","4,101.00","4,059.55","4,077.15","100,517"
10/28/2024,"4,058.05","4,133.00","4,051.05","4,093.05","77,086"
10/25/2024,"4,069.90","4,091.75","4,034.00","4,057.90","142,063"
10/24/2024,"4,016.35","4,075.60","4,016.35","4,048.15","41,480"
10/23/2024,"3,986.55","4,113.65","3,986.55","4,066.75","70,857"
10/22/2024,"4,054.05","4,090.00","4,008.00","4,015.80","44,932"
10/21/2024,"4,125.05","4,138.15","4,062.85","4,078.30","49,298"
10/18/2024,"4,109.00","4,146.10","4,090.00","4,121.85","151,716"
10/17/2024,"4,118.75","4,129.00","4,092.25","4,106.20","70,673"
10/16/2024,"4,077.50","4,114.60","4,068.30","4,094.80","97,300"
10/15/2024,"4,145.00","4,169.00","4,095.50","4,117.50","120,743"
10/14/2024,"4,145.00","4,166.40","4,121.95","4,136.65","54,607"
10/11/2024,"4,140.00","4,240.00","4,112.65","4,150.60","285,561"
10/10/2024,"4,248.05","4,293.30","4,200.00","4,228.40","48,517"
10/09/2024,"4,274.65","4,295.00","4,245.65","4,252.30","24,745"
10/08/2024,"4,270.85","4,272.85","4,205.00","4,251.30","48,326"
10/07/2024,"4,265.05","4,297.25","4,229.00","4,272.25","95,249"
10/04/2024,"4,225.00","4,299.00","4,224.65","4,249.10","226,516"
10/03/2024,"4,277.95","4,277.95","4,209.30","4,232.40","89,286"
10/01/2024,"4,255.00","4,295.20","4,243.10","4,286.30","126,596"
09/30/2024,"4,294.95","4,296.45","4,259.85","4,268.40","52,596"
09/27/2024,"4,343.35","4,378.45","4,300.10","4,309.05","86,656"
09/26/2024,"4,255.00","4,316.35","4,255.00","4,291.25","66,991"
09/25/2024,"4,257.95","4,289.00","4,240.00","4,275.95","61,267"
09/24/2024,"4,264.95","4,290.00","4,243.35","4,272.40","25,648"
09/23/2024,"4,286.05","4,303.95","4,252.70","4,267.55","53,740"
09/20/2024,"4,320.95","4,331.20","4,226.60","4,285.30","503,940"
09/19/2024,"4,397.75","4,421.00","4,282.90","4,296.85","81,459"
09/18/2024,"4,516.95","4,516.95","4,321.65","4,346.60","68,843"
09/17/2024,"4,505.15","4,535.00","4,468.75","4,503.65","17,791"
09/16/2024,"4,530.00","4,544.80","4,495.95","4,513.00","16,633"
09/13/2024,"4,530.00","4,546.50","4,505.75","4,522.25","126,778"
09/12/2024,"4,501.55","4,530.20","4,431.70","4,517.20","39,658"
09/11/2024,"4,520.00","4,548.00","4,473.60","4,485.25","21,662"
09/10/2024,"4,453.00","4,539.95","4,441.00","4,506.90","68,749"
09/09/2024,"4,401.10","4,490.00","4,401.10","4,453.00","39,832"
09/06/2024,"4,479.95","4,517.80","4,440.25","4,457.50","197,568"
09/05/2024,"4,484.00","4,498.00","4,455.00","4,480.35","26,026"
09/04/2024,"4,479.00","4,486.45","4,438.35","4,479.65","91,069"
09/03/2024,"4,540.10","4,555.00","4,495.50","4,512.20","73,169"
09/02/2024,"4,584.85","4,585.90","4,513.75","4,520.85","28,256"
08/30/2024,"4,513.05","4,580.00","4,488.70","4,551.85","141,415"
08/29/2024,"4,450.00","4,555.00","4,450.00","4,510.55","50,690"
08/28/2024,"4,500.00","4,563.15","4,457.85","4,506.75","72,249"
08/27/2024,"4,501.15","4,511.15","4,485.65","4,494.25","64,237"
08/26/2024,"4,480.30","4,551.00","4,480.30","4,501.15","155,945"
08/23/2024,"4,500.00","4,504.50","4,453.15","4,464.00","233,214"
08/22/2024,"4,564.00","4,564.00","4,497.35","4,499.95","81,625"
08/21/2024,"4,501.05","4,558.80","4,500.00","4,551.70","74,833"
08/20/2024,"4,503.00","4,564.75","4,500.00","4,522.55","53,774"
08/19/2024,"4,417.90","4,493.00","4,390.45","4,489.35","91,876"
08/16/2024,"4,353.95","4,427.90","4,327.25","4,416.55","183,439"
08/14/2024,"4,206.15","4,304.20","4,190.90","4,291.65","115,005"
08/13/2024,"4,211.05","4,232.85","4,183.60","4,195.00","33,895"
08/12/2024,"4,239.80","4,239.80","4,188.85","4,196.10","46,631"
08/09/2024,"4,227.95","4,251.50","4,215.00","4,230.05","169,602"
08/08/2024,"4,178.00","4,231.00","4,160.50","4,170.90","65,387"
08/07/2024,"4,220.05","4,242.00","4,181.00","4,200.80","14,407"
08/06/2024,"4,162.60","4,256.00","4,160.15","4,170.70","69,313"
08/05/2024,"4,200.05","4,233.45","4,110.80","4,155.30","53,458"
08/02/2024,"4,363.00","4,397.40","4,268.30","4,283.00","311,400"
08/01/2024,"4,399.75","4,419.00","4,365.65","4,395.75","75,476"
07/31/2024,"4,363.95","4,414.40","4,348.30","4,384.65","49,127"
07/30/2024,"4,381.25","4,397.95","4,327.50","4,364.25","32,025"
07/29/2024,"4,421.85","4,431.25","4,370.80","4,380.20","65,907"
07/26/2024,"4,331.05","4,421.50","4,331.05","4,387.95","406,430"
07/25/2024,"4,296.95","4,343.95","4,276.50","4,322.90","56,996"
07/24/2024,"4,281.05","4,339.00","4,277.25","4,306.20","112,849"
07/23/2024,"4,298.95","4,360.00","4,265.55","4,302.50","69,621"
07/22/2024,"4,295.05","4,318.00","4,265.00","4,286.20","90,087"
07/19/2024,"4,314.30","4,360.25","4,286.15","4,302.75","239,493"
07/18/2024,"4,159.95","4,324.30","4,159.95","4,314.30","289,927"
07/16/2024,"4,180.00","4,193.35","4,144.65","4,175.35","177,807"
07/15/2024,"4,225.60","4,237.05","4,158.00","4,168.00","158,248"
07/12/2024,"4,001.15","4,199.00","3,974.10","4,184.90","589,314"
07/11/2024,"3,944.65","3,979.90","3,895.70","3,922.70","551,198"
07/10/2024,"3,978.05","4,003.00","3,902.20","3,909.90","214,484"
07/09/2024,"3,976.10","4,011.00","3,976.00","3,991.70","46,214"
07/08/2024,"4,015.05","4,026.30","3,910.00","3,975.95","92,000"
07/05/2024,"4,014.95","4,026.80","3,988.00","4,012.45","305,014"
07/04/2024,"4,004.95","4,047.75","3,979.35","4,021.25","56,861"
07/03/2024,"4,020.00","4,020.85","3,954.45","3,964.85","40,378"
07/02/2024,"3,990.00","4,022.00","3,984.00","4,016.00","50,665"
07/01/2024,"3,904.00","4,000.95","3,886.05","3,973.40","155,437"
06/28/2024,"3,927.50","3,959.95","3,896.40","3,904.95","299,222"
06/27/2024,"3,825.00","3,940.00","3,819.10","3,933.50","200,853"
06/26/2024,"3,840.35","3,865.00","3,840.35","3,856.05","81,411"
06/25/2024,"3,820.00","3,846.90","3,793.70","3,839.10","52,324"
06/24/2024,"3,810.75","3,856.00","3,798.00","3,817.30","31,624"
06/21/2024,"3,848.95","3,877.10","3,797.30","3,808.95","345,408"
06/20/2024,"3,801.00","3,809.35","3,780.10","3,786.60","29,584"
06/19/2024,"3,821.50","3,832.55","3,794.00","3,801.10","29,711"
06/18/2024,"3,822.15","3,842.00","3,797.35","3,814.75","40,767"
06/14/2024,"3,885.30","3,887.00","3,826.45","3,831.95","66,905"
06/13/2024,"3,859.25","3,889.95","3,853.75","3,877.50","79,595"
06/12/2024,"3,879.65","3,893.30","3,827.20","3,832.40","23,859"
06/11/2024,"3,861.95","3,878.00","3,842.00","3,852.05","27,087"
06/10/2024,"3,904.95","3,904.95","3,842.00","3,856.30","36,808"
06/07/2024,"3,835.00","3,915.00","3,835.00","3,892.90","429,643"
06/06/2024,"3,776.00","3,839.00","3,742.00","3,830.70","101,962"
06/05/2024,"3,715.00","3,783.60","3,700.00","3,746.60","104,806"
06/04/2024,"3,719.95","3,743.85","3,593.30","3,715.80","200,551"
06/03/2024,"3,774.90","3,774.90","3,696.10","3,707.35","51,497"
05/31/2024,"3,749.50","3,749.50","3,655.00","3,669.50","350,824"
05/30/2024,"3,781.00","3,794.70","3,717.00","3,735.80","169,744"
05/29/2024,"3,842.00","3,844.25","3,800.55","3,805.45","93,331"
05/28/2024,"3,883.95","3,883.95","3,831.55","3,840.00","27,095"
05/27/2024,"3,852.65","3,907.00","3,840.00","3,846.55","99,435"
05/24/2024,"3,870.15","3,885.00","3,842.45","3,850.75","163,855"
05/23/2024,"3,835.80","3,904.75","3,827.70","3,895.10","39,379"
05/22/2024,"3,840.00","3,841.45","3,816.00","3,831.35","88,374"
05/21/2024,"3,844.95","3,844.95","3,810.10","3,821.65","90,317"
05/17/2024,"3,915.05","3,920.00","3,829.70","3,833.95","223,617"
05/16/2024,"3,888.75","3,910.00","3,844.50","3,900.30","33,443"
05/15/2024,"3,901.95","3,930.20","3,875.05","3,880.35","71,057"
05/14/2024,"3,926.15","3,945.20","3,893.80","3,901.95","19,294"
05/13/2024,"3,888.00","3,955.00","3,869.65","3,946.80","68,499"
05/10/2024,"3,965.00","3,973.80","3,884.65","3,895.85","119,844"
05/09/2024,"3,959.35","3,970.00","3,911.05","3,960.05","24,876"
05/08/2024,"3,951.55","3,984.00","3,940.05","3,972.70","25,099"
05/07/2024,"3,925.85","3,988.30","3,912.70","3,978.25","68,881"
05/06/2024,"3,859.95","3,939.10","3,855.00","3,920.70","53,334"
05/03/2024,"3,881.65","3,893.30","3,798.05","3,839.35","149,072"
05/02/2024,"3,800.00","3,870.20","3,782.50","3,863.75","76,798"
